customer_id,age,gender,city,customer_type
2516,21,Female,Pune,Premium Shopper
2517,23,Female,Mumbai,Discount Hunter
2518,29,Female,Kolkata,Trend Shopper
2519,33,Female,Kolkata,Trend Shopper
2520,33,Female,Hyderabad,Discount Hunter
2521,30,Male,Jaipur,Casual Shopper
2522,23,Male,Delhi,Casual Shopper
2523,19,Female,Chennai,Premium Shopper
2524,33,Female,Bangalore,Premium Shopper
2525,21,Female,Lucknow,Trend Shopper
2526,35,Female,Ahmedabad,Casual Shopper
2527,24,Male,Mumbai,Casual Shopper
2528,18,Male,Bangalore,Casual Shopper
2529,20,Female,Pune,Premium Shopper
2530,33,Female,Mumbai,Premium Shopper
2531,35,Male,Jaipur,Discount Hunter
2532,31,Male,Hyderabad,Premium Shopper
2533,23,Female,Pune,Discount Hunter
2534,21,Male,Bangalore,Casual Shopper
2535,33,Male,Jaipur,Discount Hunter
2536,26,Male,Lucknow,Trend Shopper
2537,30,Male,Hyderabad,Premium Shopper
2538,29,Female,Jaipur,Casual Shopper
2539,19,Male,Lucknow,Discount Hunter
2540,27,Male,Kolkata,Trend Shopper
2541,21,Female,Chennai,Discount Hunter
2542,23,Male,Hyderabad,Trend Shopper
2543,24,Male,Chennai,Casual Shopper
2544,28,Female,Delhi,Premium Shopper
2545,18,Male,Hyderabad,Discount Hunter
2546,28,Female,Ahmedabad,Trend Shopper
2547,30,Male,Lucknow,Casual Shopper
2548,34,Female,Mumbai,Premium Shopper
2549,20,Male,Kolkata,Premium Shopper
2550,28,Female,Hyderabad,Trend Shopper
2551,33,Male,Delhi,Premium Shopper
2552,31,Female,Mumbai,Discount Hunter
2553,23,Male,Lucknow,Discount Hunter
2554,25,Female,Pune,Trend Shopper
2555,18,Male,Pune,Casual Shopper
2556,30,Female,Ahmedabad,Trend Shopper
2557,28,Female,Mumbai,Discount Hunter
2558,21,Male,Pune,Premium Shopper
2559,28,Male,Kolkata,Trend Shopper
2560,35,Male,Jaipur,Trend Shopper
2561,30,Male,Jaipur,Discount Hunter
2562,21,Male,Lucknow,Trend Shopper
2563,18,Female,Delhi,Trend Shopper
2564,22,Female,Chennai,Discount Hunter
2565,25,Female,Mumbai,Casual Shopper
2566,29,Female,Delhi,Premium Shopper
2567,19,Female,Delhi,Premium Shopper
2568,20,Male,Chennai,Discount Hunter
2569,26,Female,Bangalore,Discount Hunter
2570,21,Female,Chennai,Casual Shopper
2571,31,Male,Mumbai,Casual Shopper
2572,33,Male,Pune,Premium Shopper
2573,33,Female,Mumbai,Premium Shopper
2574,27,Female,Chennai,Casual Shopper
2575,24,Female,Mumbai,Discount Hunter
2576,19,Female,Delhi,Casual Shopper
2577,32,Male,Hyderabad,Discount Hunter
2578,21,Male,Hyderabad,Premium Shopper
2579,27,Male,Bangalore,Trend Shopper
2580,22,Female,Chennai,Discount Hunter
2581,32,Female,Kolkata,Casual Shopper
2582,20,Male,Kolkata,Casual Shopper
2583,27,Female,Bangalore,Discount Hunter
2584,21,Female,Hyderabad,Trend Shopper
2585,32,Female,Pune,Trend Shopper
2586,33,Male,Chennai,Premium Shopper
2587,21,Female,Chennai,Discount Hunter
2588,24,Female,Kolkata,Discount Hunter
2589,34,Male,Delhi,Discount Hunter
2590,26,Male,Mumbai,Trend Shopper
2591,30,Male,Hyderabad,Premium Shopper
2592,24,Male,Bangalore,Premium Shopper
2593,34,Male,Ahmedabad,Discount Hunter
2594,21,Female,Hyderabad,Trend Shopper
2595,25,Female,Delhi,Trend Shopper
2596,26,Female,Mumbai,Trend Shopper
2597,26,Female,Lucknow,Discount Hunter
2598,30,Male,Mumbai,Casual Shopper
2599,26,Male,Hyderabad,Casual Shopper
2600,24,Male,Pune,Premium Shopper
2601,18,Female,Bangalore,Discount Hunter
2602,27,Female,Bangalore,Premium Shopper
2603,20,Female,Bangalore,Premium Shopper
2604,32,Female,Delhi,Discount Hunter
2605,31,Male,Delhi,Casual Shopper
2606,26,Female,Bangalore,Trend Shopper
2607,29,Male,Lucknow,Trend Shopper
2608,33,Female,Jaipur,Trend Shopper
2609,19,Female,Lucknow,Premium Shopper
2610,25,Female,Bangalore,Trend Shopper
2611,21,Male,Chennai,Discount Hunter
2612,33,Male,Ahmedabad,Premium Shopper
2613,33,Male,Chennai,Discount Hunter
2614,18,Male,Pune,Premium Shopper
2615,34,Male,Mumbai,Premium Shopper
2616,34,Female,Bangalore,Discount Hunter
2617,25,Female,Chennai,Discount Hunter
2618,18,Female,Lucknow,Discount Hunter
2619,29,Female,Mumbai,Casual Shopper
2620,30,Female,Pune,Discount Hunter
2621,34,Female,Pune,Premium Shopper
2622,28,Male,Lucknow,Discount Hunter
2623,26,Male,Hyderabad,Trend Shopper
2624,34,Male,Lucknow,Trend Shopper
2625,31,Male,Lucknow,Premium Shopper
2626,27,Female,Delhi,Discount Hunter
2627,22,Male,Bangalore,Premium Shopper
2628,35,Female,Pune,Discount Hunter
2629,27,Female,Pune,Trend Shopper
2630,32,Female,Hyderabad,Premium Shopper
2631,21,Female,Jaipur,Premium Shopper
2632,18,Male,Chennai,Trend Shopper
2633,19,Male,Bangalore,Premium Shopper
2634,27,Female,Mumbai,Premium Shopper
2635,22,Female,Kolkata,Trend Shopper
2636,27,Female,Delhi,Discount Hunter
2637,29,Female,Kolkata,Discount Hunter
2638,30,Female,Pune,Premium Shopper
2639,27,Female,Lucknow,Discount Hunter
2640,28,Female,Hyderabad,Premium Shopper
2641,22,Male,Ahmedabad,Casual Shopper
2642,27,Male,Mumbai,Premium Shopper
2643,32,Female,Kolkata,Discount Hunter
2644,21,Female,Ahmedabad,Discount Hunter
2645,28,Male,Jaipur,Premium Shopper
2646,31,Male,Kolkata,Discount Hunter
2647,32,Female,Ahmedabad,Trend Shopper
2648,31,Female,Bangalore,Premium Shopper
2649,25,Male,Bangalore,Premium Shopper
2650,19,Male,Bangalore,Discount Hunter
2651,18,Male,Ahmedabad,Discount Hunter
2652,19,Female,Delhi,Premium Shopper
2653,21,Male,Lucknow,Trend Shopper
2654,27,Male,Chennai,Trend Shopper
2655,21,Female,Hyderabad,Casual Shopper
2656,35,Male,Bangalore,Casual Shopper
2657,22,Male,Pune,Trend Shopper
2658,33,Female,Mumbai,Trend Shopper
2659,18,Female,Lucknow,Trend Shopper
2660,34,Female,Hyderabad,Casual Shopper
2661,21,Male,Delhi,Discount Hunter
2662,30,Female,Mumbai,Premium Shopper
2663,30,Male,Bangalore,Casual Shopper
2664,35,Male,Lucknow,Discount Hunter
2665,21,Male,Bangalore,Trend Shopper
2666,23,Female,Hyderabad,Casual Shopper
2667,34,Female,Jaipur,Discount Hunter
2668,27,Male,Mumbai,Discount Hunter
2669,29,Male,Kolkata,Discount Hunter
2670,21,Male,Kolkata,Discount Hunter
2671,22,Female,Pune,Discount Hunter
2672,21,Male,Delhi,Premium Shopper
2673,19,Male,Delhi,Premium Shopper
2674,22,Male,Jaipur,Premium Shopper
2675,18,Female,Chennai,Casual Shopper
2676,29,Male,Ahmedabad,Trend Shopper
2677,23,Female,Chennai,Premium Shopper
2678,32,Female,Pune,Premium Shopper
2679,30,Female,Jaipur,Discount Hunter
2680,33,Female,Lucknow,Premium Shopper
2681,22,Male,Lucknow,Premium Shopper
2682,30,Female,Delhi,Trend Shopper
2683,23,Female,Mumbai,Trend Shopper
2684,33,Male,Chennai,Casual Shopper
2685,25,Female,Bangalore,Discount Hunter
2686,31,Female,Delhi,Premium Shopper
2687,21,Female,Mumbai,Discount Hunter
2688,29,Female,Bangalore,Premium Shopper
2689,21,Male,Kolkata,Casual Shopper
2690,35,Female,Hyderabad,Premium Shopper
2691,33,Male,Pune,Casual Shopper
2692,24,Female,Kolkata,Casual Shopper
2693,20,Female,Mumbai,Casual Shopper
2694,19,Female,Delhi,Premium Shopper
2695,31,Female,Chennai,Casual Shopper
2696,34,Male,Hyderabad,Casual Shopper
2697,33,Male,Chennai,Casual Shopper
2698,20,Male,Kolkata,Discount Hunter
2699,20,Female,Bangalore,Premium Shopper
2700,21,Female,Jaipur,Casual Shopper
2701,19,Male,Delhi,Casual Shopper
2702,27,Male,Kolkata,Premium Shopper
2703,20,Female,Pune,Trend Shopper
2704,35,Female,Ahmedabad,Premium Shopper
2705,30,Female,Ahmedabad,Trend Shopper
2706,33,Male,Delhi,Trend Shopper
2707,28,Male,Pune,Casual Shopper
2708,28,Female,Bangalore,Casual Shopper
2709,35,Male,Delhi,Casual Shopper
2710,33,Female,Lucknow,Trend Shopper
2711,29,Female,Kolkata,Trend Shopper
2712,35,Male,Bangalore,Premium Shopper
2713,19,Female,Delhi,Discount Hunter
2714,34,Female,Chennai,Discount Hunter
2715,33,Male,Hyderabad,Trend Shopper
2716,19,Female,Hyderabad,Discount Hunter
2717,18,Male,Delhi,Discount Hunter
2718,30,Female,Kolkata,Discount Hunter
2719,35,Female,Mumbai,Discount Hunter
2720,21,Male,Chennai,Casual Shopper
2721,28,Male,Delhi,Casual Shopper
2722,25,Female,Lucknow,Trend Shopper
2723,25,Male,Ahmedabad,Trend Shopper
2724,18,Female,Delhi,Trend Shopper
2725,19,Female,Jaipur,Casual Shopper
2726,27,Female,Chennai,Premium Shopper
2727,25,Male,Bangalore,Discount Hunter
2728,33,Female,Mumbai,Trend Shopper
2729,26,Female,Jaipur,Premium Shopper
2730,25,Male,Pune,Premium Shopper
2731,35,Male,Hyderabad,Premium Shopper
2732,28,Female,Delhi,Premium Shopper
2733,31,Male,Pune,Trend Shopper
2734,24,Female,Ahmedabad,Casual Shopper
2735,27,Female,Mumbai,Premium Shopper
2736,22,Female,Hyderabad,Discount Hunter
2737,32,Female,Delhi,Discount Hunter
2738,19,Male,Pune,Discount Hunter
2739,27,Female,Delhi,Premium Shopper
2740,30,Male,Delhi,Discount Hunter
2741,30,Male,Delhi,Casual Shopper
2742,24,Male,Bangalore,Discount Hunter
2743,35,Female,Pune,Trend Shopper
2744,35,Male,Delhi,Premium Shopper
2745,26,Female,Delhi,Premium Shopper
2746,31,Male,Delhi,Trend Shopper
2747,35,Male,Pune,Discount Hunter
2748,31,Male,Bangalore,Discount Hunter
2749,32,Female,Bangalore,Trend Shopper
2750,26,Male,Mumbai,Casual Shopper
2751,35,Male,Chennai,Discount Hunter
2752,19,Male,Chennai,Premium Shopper
2753,26,Female,Mumbai,Premium Shopper
2754,28,Male,Bangalore,Discount Hunter
2755,32,Female,Jaipur,Trend Shopper
2756,32,Female,Chennai,Discount Hunter
2757,35,Female,Kolkata,Trend Shopper
2758,20,Male,Lucknow,Premium Shopper
2759,20,Male,Bangalore,Premium Shopper
2760,26,Male,Jaipur,Casual Shopper
2761,25,Female,Bangalore,Trend Shopper
2762,25,Female,Delhi,Casual Shopper
2763,34,Male,Lucknow,Premium Shopper
2764,19,Female,Delhi,Premium Shopper
2765,26,Female,Chennai,Trend Shopper
2766,25,Male,Mumbai,Trend Shopper
2767,34,Male,Mumbai,Trend Shopper
2768,25,Female,Chennai,Premium Shopper
2769,31,Female,Kolkata,Premium Shopper
2770,22,Female,Chennai,Premium Shopper
2771,28,Male,Chennai,Discount Hunter
2772,27,Female,Bangalore,Premium Shopper
2773,19,Male,Bangalore,Trend Shopper
2774,21,Female,Chennai,Premium Shopper
2775,24,Male,Lucknow,Trend Shopper
2776,22,Male,Mumbai,Trend Shopper
2777,25,Male,Ahmedabad,Trend Shopper
2778,34,Female,Lucknow,Discount Hunter
2779,34,Male,Chennai,Premium Shopper
2780,24,Male,Hyderabad,Premium Shopper
2781,25,Male,Hyderabad,Discount Hunter
2782,28,Female,Hyderabad,Discount Hunter
2783,31,Male,Mumbai,Premium Shopper
2784,35,Female,Chennai,Discount Hunter
2785,25,Male,Kolkata,Casual Shopper
2786,22,Female,Kolkata,Casual Shopper
2787,26,Male,Chennai,Premium Shopper
2788,21,Female,Kolkata,Discount Hunter
2789,34,Female,Lucknow,Discount Hunter
2790,24,Female,Jaipur,Trend Shopper
2791,23,Female,Kolkata,Premium Shopper
2792,35,Male,Mumbai,Casual Shopper
2793,19,Male,Delhi,Casual Shopper
2794,20,Female,Ahmedabad,Discount Hunter
2795,31,Male,Bangalore,Discount Hunter
2796,35,Female,Pune,Trend Shopper
2797,28,Male,Lucknow,Trend Shopper
2798,19,Female,Chennai,Discount Hunter
2799,31,Male,Kolkata,Premium Shopper
2800,33,Female,Bangalore,Trend Shopper
2801,22,Female,Lucknow,Premium Shopper
2802,32,Male,Chennai,Discount Hunter
2803,23,Male,Mumbai,Casual Shopper
2804,27,Male,Chennai,Trend Shopper
2805,34,Male,Pune,Premium Shopper
2806,30,Male,Bangalore,Casual Shopper
2807,19,Female,Kolkata,Premium Shopper
2808,28,Female,Chennai,Premium Shopper
2809,23,Female,Pune,Premium Shopper
2810,33,Male,Hyderabad,Casual Shopper
2811,27,Male,Lucknow,Trend Shopper
2812,25,Male,Bangalore,Trend Shopper
2813,24,Female,Delhi,Trend Shopper
2814,35,Female,Delhi,Discount Hunter
2815,18,Male,Hyderabad,Premium Shopper
2816,31,Male,Ahmedabad,Casual Shopper
2817,32,Male,Mumbai,Trend Shopper
2818,32,Male,Jaipur,Premium Shopper
2819,20,Female,Pune,Trend Shopper
2820,29,Female,Hyderabad,Trend Shopper
2821,28,Female,Ahmedabad,Premium Shopper
2822,26,Male,Ahmedabad,Trend Shopper
2823,28,Female,Kolkata,Trend Shopper
2824,34,Male,Hyderabad,Trend Shopper
2825,18,Female,Bangalore,Discount Hunter
2826,25,Female,Pune,Discount Hunter
2827,22,Male,Bangalore,Discount Hunter
2828,27,Female,Hyderabad,Trend Shopper
2829,34,Female,Delhi,Discount Hunter
2830,20,Male,Ahmedabad,Casual Shopper
2831,23,Female,Kolkata,Premium Shopper
2832,30,Female,Chennai,Discount Hunter
2833,34,Female,Pune,Casual Shopper
2834,27,Male,Jaipur,Discount Hunter
2835,29,Male,Pune,Trend Shopper
2836,25,Female,Pune,Discount Hunter
2837,32,Male,Hyderabad,Discount Hunter
2838,21,Female,Jaipur,Premium Shopper
2839,21,Male,Kolkata,Casual Shopper
2840,33,Male,Lucknow,Discount Hunter
2841,25,Female,Pune,Premium Shopper
2842,34,Female,Kolkata,Trend Shopper
2843,35,Male,Pune,Premium Shopper
2844,31,Male,Jaipur,Discount Hunter
2845,30,Male,Delhi,Premium Shopper
2846,33,Female,Chennai,Trend Shopper
2847,27,Male,Kolkata,Casual Shopper
2848,23,Female,Mumbai,Premium Shopper
2849,22,Female,Delhi,Discount Hunter
2850,20,Male,Chennai,Trend Shopper
2851,19,Female,Chennai,Casual Shopper
2852,23,Male,Hyderabad,Premium Shopper
2853,23,Male,Chennai,Discount Hunter
2854,24,Female,Delhi,Trend Shopper
2855,18,Female,Ahmedabad,Discount Hunter
2856,33,Female,Bangalore,Premium Shopper
2857,27,Female,Hyderabad,Casual Shopper
2858,19,Male,Mumbai,Discount Hunter
2859,30,Female,Pune,Trend Shopper
2860,20,Female,Ahmedabad,Discount Hunter
2861,18,Female,Ahmedabad,Casual Shopper
2862,21,Male,Hyderabad,Premium Shopper
2863,28,Male,Ahmedabad,Trend Shopper
2864,27,Male,Jaipur,Casual Shopper
2865,21,Male,Lucknow,Discount Hunter
2866,30,Male,Kolkata,Trend Shopper
2867,25,Male,Ahmedabad,Premium Shopper
2868,33,Male,Ahmedabad,Casual Shopper
2869,30,Female,Jaipur,Discount Hunter
2870,29,Female,Jaipur,Casual Shopper
2871,18,Male,Hyderabad,Discount Hunter
2872,29,Male,Lucknow,Trend Shopper
2873,27,Male,Bangalore,Trend Shopper
2874,21,Female,Hyderabad,Discount Hunter
2875,25,Female,Bangalore,Discount Hunter
2876,33,Female,Delhi,Discount Hunter
2877,26,Male,Pune,Premium Shopper
2878,22,Female,Chennai,Discount Hunter
2879,18,Male,Hyderabad,Discount Hunter
2880,35,Male,Chennai,Casual Shopper
2881,28,Male,Jaipur,Trend Shopper
2882,21,Male,Mumbai,Discount Hunter
2883,22,Female,Bangalore,Trend Shopper
2884,23,Female,Jaipur,Trend Shopper
2885,19,Male,Jaipur,Casual Shopper
2886,34,Male,Bangalore,Discount Hunter
2887,30,Female,Pune,Trend Shopper
2888,31,Male,Pune,Premium Shopper
2889,29,Female,Bangalore,Premium Shopper
2890,34,Female,Lucknow,Premium Shopper
2891,34,Male,Jaipur,Discount Hunter
2892,24,Male,Bangalore,Casual Shopper
2893,34,Male,Delhi,Premium Shopper
2894,31,Female,Bangalore,Discount Hunter
2895,20,Female,Pune,Casual Shopper
2896,24,Female,Ahmedabad,Discount Hunter
2897,28,Female,Delhi,Discount Hunter
2898,23,Female,Chennai,Casual Shopper
2899,29,Female,Hyderabad,Premium Shopper
2900,27,Male,Lucknow,Premium Shopper
2901,29,Male,Pune,Casual Shopper
2902,20,Female,Mumbai,Casual Shopper
2903,26,Female,Pune,Trend Shopper
2904,22,Male,Chennai,Premium Shopper
2905,33,Female,Bangalore,Trend Shopper
2906,25,Female,Mumbai,Casual Shopper
2907,22,Female,Jaipur,Trend Shopper
2908,28,Female,Delhi,Casual Shopper
2909,34,Male,Kolkata,Discount Hunter
2910,28,Male,Ahmedabad,Trend Shopper
2911,25,Male,Kolkata,Discount Hunter
2912,33,Male,Pune,Premium Shopper
2913,34,Female,Lucknow,Casual Shopper
2914,23,Male,Bangalore,Discount Hunter
2915,35,Male,Jaipur,Premium Shopper
2916,21,Male,Chennai,Casual Shopper
2917,18,Male,Jaipur,Premium Shopper
2918,31,Female,Lucknow,Casual Shopper
2919,30,Male,Bangalore,Trend Shopper
2920,24,Male,Chennai,Casual Shopper
2921,18,Male,Chennai,Trend Shopper
2922,29,Male,Ahmedabad,Trend Shopper
2923,26,Female,Pune,Discount Hunter
2924,30,Female,Pune,Premium Shopper
2925,19,Female,Jaipur,Discount Hunter
2926,33,Female,Jaipur,Trend Shopper
2927,19,Male,Delhi,Casual Shopper
2928,23,Female,Mumbai,Discount Hunter
2929,21,Female,Jaipur,Trend Shopper
2930,28,Female,Ahmedabad,Premium Shopper
2931,24,Female,Chennai,Premium Shopper
2932,23,Male,Ahmedabad,Trend Shopper
2933,30,Male,Delhi,Trend Shopper
2934,24,Female,Pune,Trend Shopper
2935,23,Male,Delhi,Premium Shopper
2936,24,Male,Bangalore,Trend Shopper
2937,27,Male,Ahmedabad,Premium Shopper
2938,21,Male,Jaipur,Trend Shopper
2939,32,Female,Mumbai,Trend Shopper
2940,23,Female,Bangalore,Premium Shopper
2941,18,Female,Delhi,Casual Shopper
2942,29,Male,Mumbai,Casual Shopper
2943,27,Female,Bangalore,Premium Shopper
2944,19,Male,Pune,Casual Shopper
2945,26,Female,Lucknow,Premium Shopper
2946,31,Female,Hyderabad,Premium Shopper
2947,24,Female,Pune,Premium Shopper
2948,32,Male,Mumbai,Discount Hunter
2949,29,Male,Chennai,Discount Hunter
2950,23,Female,Lucknow,Discount Hunter
2951,22,Female,Kolkata,Premium Shopper
2952,27,Female,Chennai,Premium Shopper
2953,20,Female,Pune,Casual Shopper
2954,32,Male,Delhi,Trend Shopper
2955,34,Female,Jaipur,Casual Shopper
2956,32,Male,Chennai,Discount Hunter
2957,19,Male,Mumbai,Premium Shopper
2958,18,Female,Kolkata,Discount Hunter
2959,28,Male,Mumbai,Casual Shopper
2960,29,Male,Bangalore,Discount Hunter
2961,35,Female,Delhi,Discount Hunter
2962,32,Male,Kolkata,Discount Hunter
2963,25,Male,Chennai,Premium Shopper
2964,33,Male,Pune,Trend Shopper
2965,25,Female,Kolkata,Discount Hunter
2966,26,Male,Lucknow,Trend Shopper
2967,23,Female,Pune,Casual Shopper
2968,22,Female,Chennai,Trend Shopper
2969,20,Male,Bangalore,Premium Shopper
2970,32,Male,Bangalore,Discount Hunter
2971,18,Female,Hyderabad,Casual Shopper
2972,27,Male,Mumbai,Casual Shopper
2973,25,Female,Kolkata,Trend Shopper
2974,25,Female,Ahmedabad,Premium Shopper
2975,18,Male,Bangalore,Premium Shopper
2976,21,Male,Ahmedabad,Discount Hunter
2977,24,Male,Kolkata,Discount Hunter
2978,25,Female,Kolkata,Casual Shopper
2979,28,Female,Kolkata,Premium Shopper
2980,27,Male,Lucknow,Discount Hunter
2981,35,Female,Chennai,Discount Hunter
2982,18,Female,Lucknow,Casual Shopper
2983,25,Male,Chennai,Premium Shopper
2984,34,Female,Lucknow,Discount Hunter
2985,20,Female,Bangalore,Discount Hunter
2986,24,Female,Hyderabad,Premium Shopper
2987,31,Female,Chennai,Discount Hunter
2988,23,Male,Bangalore,Premium Shopper
2989,27,Male,Jaipur,Trend Shopper
2990,26,Male,Bangalore,Casual Shopper
2991,30,Female,Jaipur,Trend Shopper
2992,29,Female,Kolkata,Trend Shopper
2993,23,Male,Bangalore,Discount Hunter
2994,32,Female,Jaipur,Discount Hunter
2995,31,Female,Pune,Discount Hunter
2996,26,Female,Lucknow,Discount Hunter
2997,34,Male,Jaipur,Premium Shopper
2998,35,Male,Mumbai,Casual Shopper
2999,31,Male,Mumbai,Casual Shopper
3000,18,Male,Lucknow,Premium Shopper
3001,24,Male,Kolkata,Trend Shopper
3002,32,Male,Delhi,Trend Shopper
3003,33,Male,Chennai,Trend Shopper
3004,29,Male,Kolkata,Premium Shopper
3005,27,Female,Ahmedabad,Premium Shopper
3006,23,Male,Chennai,Discount Hunter
3007,18,Male,Chennai,Premium Shopper
3008,19,Female,Chennai,Trend Shopper
3009,35,Male,Hyderabad,Casual Shopper
3010,20,Female,Bangalore,Casual Shopper
3011,33,Male,Pune,Premium Shopper
3012,32,Female,Ahmedabad,Discount Hunter
3013,19,Female,Chennai,Premium Shopper
3014,19,Female,Lucknow,Trend Shopper
3015,30,Female,Chennai,Premium Shopper
3016,31,Male,Delhi,Casual Shopper
3017,26,Female,Kolkata,Trend Shopper
3018,24,Male,Pune,Casual Shopper
3019,19,Male,Lucknow,Discount Hunter
3020,24,Male,Pune,Casual Shopper
3021,26,Female,Lucknow,Discount Hunter
3022,23,Male,Pune,Trend Shopper
3023,31,Female,Delhi,Discount Hunter
3024,22,Male,Pune,Discount Hunter
3025,28,Female,Hyderabad,Casual Shopper
3026,18,Male,Hyderabad,Trend Shopper
3027,27,Male,Lucknow,Discount Hunter
3028,28,Male,Jaipur,Trend Shopper
3029,28,Male,Chennai,Premium Shopper
3030,32,Female,Jaipur,Discount Hunter
3031,24,Female,Kolkata,Premium Shopper
3032,30,Female,Lucknow,Trend Shopper
3033,33,Male,Mumbai,Casual Shopper
3034,34,Male,Pune,Premium Shopper
3035,28,Male,Jaipur,Trend Shopper
3036,22,Female,Lucknow,Premium Shopper
3037,31,Male,Delhi,Premium Shopper
3038,35,Male,Hyderabad,Discount Hunter
3039,35,Female,Kolkata,Trend Shopper
3040,21,Male,Hyderabad,Casual Shopper
3041,21,Male,Bangalore,Casual Shopper
3042,30,Male,Chennai,Casual Shopper
3043,31,Male,Chennai,Premium Shopper
3044,21,Male,Ahmedabad,Discount Hunter
3045,25,Male,Jaipur,Discount Hunter
3046,27,Male,Bangalore,Casual Shopper
3047,30,Male,Delhi,Premium Shopper
3048,32,Female,Mumbai,Discount Hunter
3049,31,Male,Kolkata,Casual Shopper
3050,18,Female,Bangalore,Trend Shopper
3051,31,Female,Chennai,Casual Shopper
3052,23,Male,Mumbai,Premium Shopper
3053,18,Male,Ahmedabad,Casual Shopper
3054,23,Male,Chennai,Casual Shopper
3055,23,Male,Hyderabad,Premium Shopper
3056,22,Male,Mumbai,Trend Shopper
3057,24,Male,Jaipur,Casual Shopper
3058,32,Female,Bangalore,Discount Hunter
3059,34,Female,Lucknow,Premium Shopper
3060,23,Female,Jaipur,Trend Shopper
3061,18,Female,Kolkata,Discount Hunter
3062,30,Female,Kolkata,Premium Shopper
3063,35,Female,Lucknow,Trend Shopper
3064,32,Male,Delhi,Premium Shopper
3065,30,Female,Chennai,Discount Hunter
3066,34,Male,Kolkata,Trend Shopper
3067,21,Female,Pune,Trend Shopper
3068,23,Male,Kolkata,Premium Shopper
3069,22,Female,Jaipur,Casual Shopper
3070,26,Female,Chennai,Trend Shopper
3071,32,Male,Hyderabad,Premium Shopper
3072,28,Male,Jaipur,Premium Shopper
3073,32,Male,Lucknow,Premium Shopper
3074,19,Female,Bangalore,Premium Shopper
3075,18,Female,Chennai,Premium Shopper
3076,27,Male,Bangalore,Premium Shopper
3077,33,Male,Pune,Casual Shopper
3078,22,Female,Lucknow,Premium Shopper
3079,30,Male,Hyderabad,Trend Shopper
3080,24,Male,Bangalore,Trend Shopper
3081,26,Male,Ahmedabad,Discount Hunter
3082,33,Female,Chennai,Casual Shopper
3083,34,Male,Ahmedabad,Premium Shopper
3084,30,Male,Bangalore,Discount Hunter
3085,23,Male,Kolkata,Trend Shopper
3086,20,Male,Hyderabad,Premium Shopper
3087,24,Female,Bangalore,Premium Shopper
3088,21,Female,Chennai,Discount Hunter
3089,32,Female,Ahmedabad,Casual Shopper
3090,24,Male,Delhi,Discount Hunter
3091,21,Male,Ahmedabad,Trend Shopper
3092,26,Female,Delhi,Discount Hunter
3093,34,Female,Hyderabad,Premium Shopper
3094,23,Female,Hyderabad,Discount Hunter
3095,23,Female,Lucknow,Premium Shopper
3096,35,Male,Mumbai,Casual Shopper
3097,20,Female,Ahmedabad,Premium Shopper
3098,19,Female,Hyderabad,Casual Shopper
3099,33,Male,Mumbai,Trend Shopper
3100,28,Female,Hyderabad,Discount Hunter
3101,21,Male,Mumbai,Discount Hunter
3102,24,Female,Ahmedabad,Casual Shopper
3103,33,Male,Lucknow,Trend Shopper
3104,31,Female,Jaipur,Casual Shopper
3105,32,Female,Pune,Discount Hunter
3106,26,Male,Bangalore,Premium Shopper
3107,34,Male,Ahmedabad,Premium Shopper
3108,27,Male,Ahmedabad,Casual Shopper
3109,28,Male,Ahmedabad,Premium Shopper
3110,32,Female,Bangalore,Discount Hunter
3111,18,Male,Ahmedabad,Discount Hunter
3112,33,Female,Bangalore,Trend Shopper
3113,31,Male,Mumbai,Discount Hunter
3114,28,Female,Hyderabad,Trend Shopper
3115,25,Female,Pune,Premium Shopper
3116,28,Male,Mumbai,Premium Shopper
3117,24,Female,Chennai,Casual Shopper
3118,24,Male,Bangalore,Casual Shopper
3119,23,Male,Ahmedabad,Discount Hunter
3120,31,Male,Hyderabad,Premium Shopper
3121,33,Male,Chennai,Casual Shopper
3122,27,Male,Chennai,Premium Shopper
3123,32,Male,Kolkata,Discount Hunter
3124,31,Female,Kolkata,Trend Shopper
3125,31,Male,Bangalore,Discount Hunter
3126,26,Female,Hyderabad,Casual Shopper
3127,26,Male,Chennai,Trend Shopper
3128,28,Male,Kolkata,Premium Shopper
3129,35,Female,Hyderabad,Discount Hunter
3130,26,Female,Mumbai,Casual Shopper
3131,23,Male,Jaipur,Discount Hunter
3132,19,Male,Jaipur,Casual Shopper
3133,26,Male,Delhi,Trend Shopper
3134,19,Male,Pune,Premium Shopper
3135,32,Male,Mumbai,Discount Hunter
3136,22,Female,Chennai,Discount Hunter
3137,22,Female,Lucknow,Premium Shopper
3138,24,Female,Jaipur,Casual Shopper
3139,28,Male,Ahmedabad,Premium Shopper
3140,18,Female,Mumbai,Premium Shopper
3141,29,Male,Hyderabad,Casual Shopper
3142,28,Male,Hyderabad,Discount Hunter
3143,29,Male,Hyderabad,Premium Shopper
3144,26,Female,Bangalore,Trend Shopper
3145,31,Male,Kolkata,Discount Hunter
3146,19,Female,Ahmedabad,Premium Shopper
3147,18,Male,Delhi,Premium Shopper
3148,35,Male,Pune,Premium Shopper
3149,20,Female,Lucknow,Trend Shopper
3150,35,Female,Ahmedabad,Casual Shopper
3151,34,Female,Lucknow,Discount Hunter
3152,24,Female,Kolkata,Premium Shopper
3153,32,Male,Bangalore,Premium Shopper
3154,20,Female,Lucknow,Premium Shopper
3155,32,Male,Delhi,Discount Hunter
